,open,high,low,close,volume,vwap,timestamp,transactions,otc
753,104.51,105.03,104.49,104.77,2003590.0,104.7574,1630036800000,24768,
754,105.0,105.92,104.41,105.27,1707027.0,105.4177,1630296000000,26336,
755,105.41,105.62,104.5,105.5,3391980.0,105.3685,1630382400000,35474,
756,105.68,105.93,103.6901,104.05,2963862.0,104.5607,1630468800000,35527,
757,104.58,105.7,104.46,105.7,1723342.0,105.339,1630555200000,24119,
758,105.81,105.99,104.9,105.38,2008573.0,105.4732,1630641600000,24097,
759,105.06,105.09,103.635,103.67,1749193.0,104.0961,1630987200000,27213,
760,103.2,103.68,102.5,103.1,2060912.0,103.1207,1631073600000,30507,
761,103.32,103.32,99.9149,100.08,4196284.0,100.9344,1631160000000,59594,
762,101.03,101.48,99.92,100.09,2428022.0,100.6326,1631246400000,35914,
763,100.82,101.3,98.4,99.16,3673574.0,99.291,1631505600000,55436,
764,99.57,99.79,97.29,97.65,4004374.0,98.0566,1631592000000,46412,
765,97.66,99.545,97.14,99.33,3634455.0,98.8187,1631678400000,42184,
766,99.53,99.54,98.21,98.78,1871743.0,98.8564,1631764800000,27369,
767,97.12,98.22,96.0,96.46,4932833.0,96.6061,1631851200000,42256,
768,94.65,94.98,93.25,94.67,2992295.0,94.095,1632110400000,47001,
769,95.15,95.428,93.6,93.71,2204396.0,94.0847,1632196800000,35949,
770,94.57,96.2,94.52,95.5,2729603.0,95.5734,1632283200000,36278,
771,96.29,97.765,96.12,96.96,2367528.0,97.1288,1632369600000,32547,
772,96.51,97.39,96.17,96.31,1712188.0,96.6172,1632456000000,24626,
773,96.47,97.62,96.47,96.73,2440037.0,96.9028,1632715200000,31490,
774,96.33,96.94,95.54,95.67,2093760.0,96.0518,1632801600000,34942,
775,95.87,96.2,95.28,95.64,2622836.0,95.7891,1632888000000,40145,
776,96.27,96.31,94.17,94.2,2682794.0,94.8518,1632974400000,35082,
777,94.44,95.63,93.57,95.16,2748334.0,94.7781,1633060800000,43005,
778,94.81,95.54,93.26,93.64,3906151.0,93.8142,1633320000000,45641,
779,93.93,96.0,93.63,95.48,2265167.0,95.463,1633406400000,31115,
780,94.64,95.92,93.84,95.64,2855624.0,95.0511,1633492800000,33964,
781,97.07,99.17,97.07,97.34,3956214.0,97.8773,1633579200000,45878,
782,96.61,97.53,95.985,96.64,3241029.0,96.6917,1633665600000,33460,
783,92.63,95.76,92.59,94.18,4300161.0,94.676,1633924800000,49576,
784,94.64,95.1,92.11,92.32,3533456.0,92.7737,1634011200000,43467,
785,92.79,92.79,90.36,91.87,4837601.0,91.589,1634097600000,54668,
786,93.57,95.16,92.96,94.75,4219166.0,94.3325,1634184000000,46234,
787,95.56,96.56,95.17,95.73,5417279.0,95.8187,1634270400000,36426,
788,95.21,95.835,94.72,95.77,2371230.0,95.5286,1634529600000,29166,
